Easting,Northing,Site_ID,Site_Name,County_Dis,Soil_Assoc,Soil_series,S_Subgrp1,S_Subgrp2,Soil_Text,Ersn_Risk,Terrain,Mean_grad_.,Min_grad_.,Max_grad_.,Slope_leng,Precip_mm,Precip_oth,Land_cover,Land_use,Crop_rotat,Land_Other,Stdy_Start,Stdy_Fin,Site_selection,Stdy_Scale,Stdy_Meth1,Stdy_Meth2,Stdy_Area,Stdy_num.field,Stdy_Othr,Rslt_Mean,Rslt_Med,Rslt_Min,Rslt_Max,Rslt_Vol,Rslt_Net,Rslt_Gross,Rslt_num.flds,Rslt_Analysis,Pathway_1,Pathway_2,Observ_1,Observ_2,Observ_3,Observ_4,Observ_5,Reference,Link,Note_a,Note_b,Note_b_1,Long,Lat
326500,256500,426,NA,HEREFORDSHIRE,NA,MANOD,6.11,Typical brown podzolic soils,NA,NA,Rectilinear,12,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.076884697,52.20180812
326500,266500,427,NA,POWYS,NA,SANNAN,5.42,Stagnogleyic brown earths,NA,NA,Rectilinear,12,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.079063875,52.29169534
331500,226500,428,NA,HEREFORDSHIRE,NA,EARDISTON,5.41,Typical brown earths,NA,NA,convex,14,NA,NA,NA,NA,NA,Upland,Upland Heath,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,2.3 (a),NA,NA,NA,2.645,NA,NA,Sheep,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-2.997706099,51.93277668
331500,296500,429,NA,POWYS,NA,MAYALLS,5.41,Typical brown earths,NA,NA,Rectilinear,29,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.011925927,52.56200177
341500,291500,430,NA,SHROPSHIRE,NA,NA,3.13,Brown rankers,NA,NA,Rectilinear,16,NA,NA,NA,NA,NA,Upland,Upland Heath,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0.1 (a),NA,NA,NA,0.035,NA,NA,Sheep,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-2.863545694,52.51822665
341500,296500,431,NA,SHROPSHIRE,NA,WINSKILL,6.11,Typical brown podzolic soils,NA,NA,Rectilinear,12,NA,NA,NA,NA,NA,Upland,Upland Heath,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-2.864428365,52.56317085
251500,191500,432,NA,ABERTAWE - SWANSEA,NA,WILCOCKS,7.21,Cambic stagnohumic gley soils,NA,NA,Rectilinear,2,NA,NA,NA,NA,NA,Upland,Upland Heath,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.14564667,51.60270522
276500,136500,433,NA,WEST SOMERSET DISTRICT,NA,WENALLT,7.21,Cambic stagnohumic gley soils,NA,NA,Rectilinear,5,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.765750954,51.11444307
271500,146500,434,NA,NORTH DEVON DISTRICT,NA,BELMONT,6.51,Ironpan stagnopodzols,NA,NA,Rectilinear,7,NA,NA,NA,NA,NA,Upland,Upland Heath,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.840718995,51.2032163
276500,146500,435,NA,NORTH DEVON DISTRICT,NA,ANGLEZARKE,6.31,Humo-ferric podzols,NA,NA,Rectilinear,5,NA,NA,NA,NA,NA,Upland,Upland Heath,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,1.8 (a),NA,NA,NA,1.062,NA,NA,Human track,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.769186776,51.20432014
281500,131500,436,NA,NORTH DEVON DISTRICT,NA,CRAY,6.51,Ironpan stagnopodzols,NA,NA,Rectilinear,2,NA,NA,NA,NA,NA,Upland,Upland Heath,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,26.4 (a),NA,NA,NA,12.144,NA,NA,Human track,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.692710848,51.07055902
281500,141500,437,NA,WEST SOMERSET DISTRICT,NA,BEACON,7.21,Cambic stagnohumic gley soils,NA,NA,Rectilinear,9,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.695999456,51.16044023
286500,146500,438,NA,WEST SOMERSET DISTRICT,NA,NA,6.21,NA,NA,NA,Rectilinear,23,NA,NA,NA,NA,NA,Upland,Upland Heath,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.626109203,51.20639666
286500,195500,439,NA,NA,NA,GELLIGAER,6.54,Ferric stagnopodzols,NA,NA,Convex,45,NA,NA,NA,NA,NA,Upland,Upland Heath,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.641822947,51.64680456
296500,186500,440,NA,PEN-Y-BONT AR OGWR - BRIDGEND,NA,BATCH,6.11,Typical brown podzolic soils,NA,NA,Rectilinear,16,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,15.8 (a),NA,NA,NA,15.168,NA,NA,Human track,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.494687974,51.56784217
296500,191500,441,NA,NA,NA,RHONDDA,7.21,Cambic stagnohumic gley soils,NA,NA,Rectilinear,7,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,1037.7 (a),NA,NA,NA,518.85,NA,NA,Sheep,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.496164132,51.61278346
301500,191500,442,NA,RHONDDA CYNON TAF - RHONDDA CYNON TAF,NA,GELLIGAER,6.54,Ferric stagnopodzols,NA,NA,Rectilinear,25,NA,NA,NA,NA,NA,Upland,Upland Heath,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0.8 (a),NA,NA,NA,0.616,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.423977755,51.6136815
326500,196500,443,NA,TOR-FAEN - TORFAEN,NA,RHONDDA,7.21,Cambic stagnohumic gley soils,NA,NA,Rectilinear,3,NA,NA,NA,NA,NA,Upland,Upland Heath,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,Mining,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.064046595,51.66245451
216500,810500,444,NA,HIGHLAND,NA,ROUGH TOR,6.54,Ferric stagnopodzols,NA,NA,Rectilinear,7,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-5.03490924,57.1486001
221500,710500,445,NA,ARGYLL AND BUTE,NA,PRINCETOWN,7.21,Cambic stagnohumic gley soils,NA,NA,Rectilinear,7,NA,NA,NA,NA,NA,Upland,Upland Heath,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,1.6 (a),NA,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.882900428,56.25337076
256500,660500,446,NA,NA,NA,HIRAETHOG,6.51,Ironpan stagnopodzols,NA,NA,Rectilinear,7,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0.4 (a),NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.291747256,55.81636998
256500,711500,447,NA,STIRLING,NA,TRINK,6.52,Humus-ironpan stagnopodzols,NA,NA,Rectilinear,12,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.31906658,56.27421395
256500,760500,448,NA,PERTH AND KINROSS,NA,PRINCETOWN,7.21,Cambic stagnohumic gley soils,NA,NA,Rectilinear,11,NA,NA,NA,NA,NA,Upland,PG,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.346077329,56.7140627
256500,810500,449,NA,HIGHLAND,NA,MOOR GATE,6.12,Humic brown podzolic soils,NA,NA,Rectilinear,18,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,Sheep,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.37444103,57.16284687
256500,860500,450,NA,NA,NA,HEXWORTHY,6.51,Ironpan stagnopodzols,NA,NA,Rectilinear,11,NA,NA,NA,NA,NA,Upland,Bog,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0.1 (a),NA,NA,NA,0.094,NA,NA,Sheep,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.403647538,57.61158938
261500,660500,451,NA,NA,NA,CROWDY,10.13,Raw oligo-amorphous peat soils,NA,NA,Rectilinear,7,NA,NA,NA,NA,NA,Upland,Bog,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,225.2 (a),NA,NA,NA,45.04,NA,NA,Water,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.212018171,55.81783042
266500,610500,452,NA,NA,NA,HEXWORTHY,6.51,Ironpan stagnopodzols,NA,NA,Rectilinear,12,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.108061645,55.37028335
266500,660500,453,NA,SOUTH LANARKSHIRE,NA,WILCOCKS,7.21,Cambic stagnohumic gley soils,NA,NA,Concave,9,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,297.9 (a),NA,NA,NA,125.118,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.132281864,55.8192392
261500,710500,454,NA,STIRLING,NA,MOOR GATE,6.12,Humic brown podzolic soils,NA,NA,Rectilinear,18,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,416.3 (a),NA,NA,NA,345.529,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.237864639,56.26672223
261500,760500,455,NA,PERTH AND KINROSS,NA,MOOR GATE,6.12,Humic brown podzolic soils,NA,NA,Rectilinear,53,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.264462298,56.71557325
266500,710500,456,NA,STIRLING,NA,BLACKLAND,10.23,Earthy eotro-amorphous peat soils,NA,NA,Concave,9,NA,NA,NA,NA,NA,Upland,Bog,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.157198542,56.2681549
261500,810500,457,NA,HIGHLAND,NA,WINTER HILL,10.11,Raw oligo-fibrous peat soils,NA,NA,Rectilinear,18,NA,NA,NA,NA,NA,Upland,Bog,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.291841527,57.16438337
261500,860500,458,NA,HIGHLAND,NA,CROWDY,10.13,Raw oligo-amorphous peat soils,NA,NA,Rectilinear,14,NA,NA,NA,NA,NA,Upland,Bog,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,939 (a),NA,NA,NA,187.8,NA,NA,Water,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.32003439,57.61315247
266500,810500,459,NA,HIGHLAND,NA,LAPLOYD,8.71,Typical humic gley soils,NA,NA,Rectilinear,3,NA,NA,NA,NA,NA,Upland,Bog,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.209233889,57.16586553
266500,860500,460,NA,HIGHLAND,NA,TRINK,6.52,Humus-ironpan stagnopodzols,NA,NA,Rectilinear,14,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.236412769,57.61466028
261500,910500,461,NA,HIGHLAND,NA,CUCURRIAN,6.31,Humo-ferric podzols,NA,NA,Concave,11,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.349074757,58.06188043
271500,760500,462,NA,PERTH AND KINROSS,NA,MOOR GATE,6.12,Humic brown podzolic soils,NA,NA,Rectilinear,16,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.101209074,56.71843405
276500,760500,463,NA,PERTH AND KINROSS,NA,LAPLOYD,8.71,Typical humic gley soils,NA,NA,Rectilinear,9,NA,NA,NA,NA,NA,Upland,RG,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.019571441,56.71978429
271500,810500,464,NA,HIGHLAND,NA,MOOR GATE,6.12,Humic brown podzolic soils,NA,NA,Rectilinear,5,NA,NA,NA,NA,NA,Upland,Upland Heath,NA,NA,NA,1997,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,42 (a),NA,NA,NA,34.86,NA,NA,Burning,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.126618408,57.16729334
